timestamp,open,high,low,close,volume
2023-10-19T00:00:00Z,1.491200,1.493500,1.480000,1.492000,852857
2023-10-19T01:00:00Z,1.492100,1.505200,1.470000,1.488000,2042732
2023-10-19T02:00:00Z,1.487800,1.490200,1.480200,1.489100,736722
2023-10-19T03:00:00Z,1.488900,1.497500,1.485100,1.487600,539984
2023-10-19T04:00:00Z,1.487600,1.487600,1.477900,1.484500,435744
2023-10-19T05:00:00Z,1.484300,1.493100,1.479600,1.482700,450340
2023-10-19T06:00:00Z,1.482800,1.483300,1.473000,1.477200,490040
2023-10-19T07:00:00Z,1.477200,1.484700,1.468500,1.478100,1667888
2023-10-19T08:00:00Z,1.478100,1.481700,1.471300,1.471900,1512639
2023-10-19T09:00:00Z,1.472000,1.475800,1.466000,1.469600,516828
2023-10-19T10:00:00Z,1.469500,1.479400,1.466400,1.473400,895178
2023-10-19T11:00:00Z,1.473600,1.477700,1.470500,1.477700,252308
2023-10-19T12:00:00Z,1.477600,1.487400,1.477600,1.482300,749986
2023-10-19T13:00:00Z,1.482300,1.496300,1.480700,1.488100,737528
2023-10-19T14:00:00Z,1.488100,1.489000,1.479200,1.486900,565709
2023-10-19T15:00:00Z,1.487400,1.491800,1.475500,1.478800,1533976
2023-10-19T16:00:00Z,1.479100,1.490900,1.473200,1.480500,4101206
2023-10-19T17:00:00Z,1.480600,1.485200,1.473800,1.478000,1477244
2023-10-19T18:00:00Z,1.477800,1.484200,1.476100,1.476500,340218
2023-10-19T19:00:00Z,1.476300,1.481800,1.474500,1.479500,356162
2023-10-19T20:00:00Z,1.479300,1.482600,1.470200,1.472000,947522
2023-10-19T21:00:00Z,1.472000,1.473000,1.454800,1.462900,4189097
2023-10-19T22:00:00Z,1.462700,1.471300,1.462400,1.466100,403648
2023-10-19T23:00:00Z,1.466600,1.471000,1.463500,1.470200,178324
2023-10-20T00:00:00Z,1.470300,1.475800,1.467600,1.474400,613962
2023-10-20T01:00:00Z,1.474500,1.483500,1.468200,1.483200,486986
2023-10-20T02:00:00Z,1.483300,1.506800,1.482900,1.504700,1245605
2023-10-20T03:00:00Z,1.504800,1.523300,1.502000,1.513900,1732922
2023-10-20T04:00:00Z,1.513900,1.516200,1.504300,1.514500,678052
2023-10-20T05:00:00Z,1.514500,1.518900,1.508200,1.518900,369179
2023-10-20T06:00:00Z,1.518800,1.518800,1.502500,1.507300,681440
2023-10-20T07:00:00Z,1.507300,1.512300,1.497700,1.500500,740955
2023-10-20T08:00:00Z,1.500600,1.535800,1.499100,1.523700,2219732
2023-10-20T09:00:00Z,1.523800,1.530500,1.516900,1.529600,873322
2023-10-20T10:00:00Z,1.529600,1.540100,1.515000,1.516900,1607257
2023-10-20T11:00:00Z,1.517000,1.521500,1.507300,1.509900,741801
2023-10-20T12:00:00Z,1.509800,1.517900,1.500900,1.510000,1378907
2023-10-20T13:00:00Z,1.509500,1.520300,1.506200,1.519200,495061
2023-10-20T14:00:00Z,1.519100,1.522400,1.509200,1.515800,368678
2023-10-20T15:00:00Z,1.515600,1.520100,1.513200,1.519900,425764
2023-10-20T16:00:00Z,1.520000,1.527700,1.517500,1.522300,714888
2023-10-20T17:00:00Z,1.522200,1.536600,1.515300,1.533900,1062423
2023-10-20T18:00:00Z,1.534000,1.536700,1.530200,1.531200,379181
2023-10-20T19:00:00Z,1.531100,1.539400,1.530800,1.538900,489505
2023-10-20T20:00:00Z,1.538900,1.542500,1.534100,1.534100,365970
2023-10-20T21:00:00Z,1.533800,1.538800,1.533800,1.535500,361229
2023-10-20T22:00:00Z,1.535600,1.542400,1.535000,1.537300,524813
2023-10-20T23:00:00Z,1.537300,1.539700,1.528800,1.532800,408726
2023-10-21T00:00:00Z,1.532800,1.547400,1.531900,1.543000,812089
2023-10-21T01:00:00Z,1.542800,1.548500,1.539100,1.546600,505692
2023-10-21T02:00:00Z,1.546600,1.547100,1.540000,1.542300,424257
2023-10-21T03:00:00Z,1.542200,1.544000,1.531600,1.542800,352119
2023-10-21T04:00:00Z,1.542700,1.545000,1.538800,1.541700,246530
2023-10-21T05:00:00Z,1.541600,1.546600,1.539600,1.545500,219210
2023-10-21T06:00:00Z,1.545600,1.562200,1.543800,1.559600,829021
2023-10-21T07:00:00Z,1.559500,1.566900,1.555300,1.566700,631855
2023-10-21T08:00:00Z,1.566700,1.569200,1.558800,1.561500,412037
2023-10-21T09:00:00Z,1.561500,1.574700,1.558500,1.569700,688580
2023-10-21T10:00:00Z,1.569500,1.574900,1.567400,1.573200,372028
2023-10-21T11:00:00Z,1.573100,1.582800,1.570900,1.581300,1012638
2023-10-21T12:00:00Z,1.581100,1.585400,1.569400,1.576900,998719
2023-10-21T13:00:00Z,1.576900,1.597400,1.569500,1.595800,963211
2023-10-21T14:00:00Z,1.595700,1.635800,1.592600,1.630400,3880861
2023-10-21T15:00:00Z,1.630400,1.633600,1.594400,1.626900,3533168
2023-10-21T16:00:00Z,1.626200,1.646700,1.624900,1.629900,3150967
2023-10-21T17:00:00Z,1.629300,1.659200,1.628800,1.657500,1245853
2023-10-21T18:00:00Z,1.657500,1.666600,1.629000,1.654900,1802231
2023-10-21T19:00:00Z,1.654700,1.659200,1.642200,1.651600,880730
2023-10-21T20:00:00Z,1.651700,1.661100,1.642500,1.649100,849300
2023-10-21T21:00:00Z,1.649300,1.657800,1.647000,1.650800,821906
2023-10-21T22:00:00Z,1.650800,1.656500,1.632700,1.638500,1109737
2023-10-21T23:00:00Z,1.638500,1.643000,1.631600,1.636300,632590
2023-10-22T00:00:00Z,1.636700,1.662500,1.634500,1.660000,1056198
2023-10-22T01:00:00Z,1.660000,1.665500,1.640800,1.653900,866416
2023-10-22T02:00:00Z,1.653800,1.659200,1.640000,1.649500,931459
2023-10-22T03:00:00Z,1.649700,1.657000,1.641400,1.653100,607623
2023-10-22T04:00:00Z,1.653200,1.669100,1.645900,1.662800,1379906
2023-10-22T05:00:00Z,1.663000,1.685400,1.660000,1.680200,1392345
2023-10-22T06:00:00Z,1.680300,1.683400,1.664300,1.675000,1224736
2023-10-22T07:00:00Z,1.675100,1.681400,1.633600,1.651000,2873616
2023-10-22T08:00:00Z,1.651000,1.657200,1.618700,1.628300,2684459
2023-10-22T09:00:00Z,1.628000,1.644800,1.627000,1.634300,801795
2023-10-22T10:00:00Z,1.634100,1.652700,1.634000,1.644400,602177
2023-10-22T11:00:00Z,1.644300,1.647300,1.631700,1.642000,584495
2023-10-22T12:00:00Z,1.642100,1.661500,1.640300,1.656100,1128715
2023-10-22T13:00:00Z,1.656100,1.670900,1.653900,1.669200,963448
2023-10-22T14:00:00Z,1.669200,1.677500,1.657800,1.664300,1924741
2023-10-22T15:00:00Z,1.664400,1.675800,1.656900,1.668300,1676720
2023-10-22T16:00:00Z,1.668300,1.683700,1.666600,1.679200,1478523
2023-10-22T17:00:00Z,1.679000,1.704000,1.678600,1.698600,1776595
2023-10-22T18:00:00Z,1.698600,1.705700,1.683300,1.686000,1763231
2023-10-22T19:00:00Z,1.686200,1.693500,1.683700,1.689300,608807
2023-10-22T20:00:00Z,1.689400,1.705300,1.689200,1.705100,831354
2023-10-22T21:00:00Z,1.705100,1.705200,1.672700,1.676500,1679445
2023-10-22T22:00:00Z,1.676700,1.709700,1.669000,1.707800,1540330
2023-10-22T23:00:00Z,1.708000,1.730000,1.700800,1.716300,2686445
2023-10-23T00:00:00Z,1.716400,1.748200,1.714500,1.736500,3438472
2023-10-23T01:00:00Z,1.736800,1.758100,1.726600,1.734300,1888090
2023-10-23T02:00:00Z,1.734300,1.746300,1.720300,1.729400,1460031
2023-10-23T03:00:00Z,1.729700,1.761200,1.728600,1.747700,1968720
2023-10-23T04:00:00Z,1.747800,1.761300,1.742000,1.756700,1151440
2023-10-23T05:00:00Z,1.756800,1.759300,1.743000,1.743600,1139105
2023-10-23T06:00:00Z,1.743400,1.760200,1.727800,1.728500,1295745
2023-10-23T07:00:00Z,1.728500,1.747600,1.723400,1.738900,1273296
2023-10-23T08:00:00Z,1.739000,1.763200,1.733100,1.755100,1945089
2023-10-23T09:00:00Z,1.755000,1.771100,1.727200,1.749500,3611594
2023-10-23T10:00:00Z,1.749500,1.768900,1.746200,1.768800,1414211
2023-10-23T11:00:00Z,1.768700,1.775100,1.756300,1.775100,1912068
2023-10-23T12:00:00Z,1.775000,1.799500,1.766500,1.789000,4171873
2023-10-23T13:00:00Z,1.789100,1.789600,1.742700,1.760200,3544182
2023-10-23T14:00:00Z,1.760400,1.781300,1.759300,1.773700,1342907
2023-10-23T15:00:00Z,1.773400,1.776000,1.733800,1.739400,2826430
2023-10-23T16:00:00Z,1.739400,1.755400,1.723100,1.750600,3258690
2023-10-23T17:00:00Z,1.750300,1.751100,1.719000,1.729900,1993877
2023-10-23T18:00:00Z,1.730000,1.751400,1.711900,1.732500,2009472
2023-10-23T19:00:00Z,1.732500,1.750000,1.729300,1.740900,1188837
2023-10-23T20:00:00Z,1.741000,1.753500,1.730000,1.735500,1089319
2023-10-23T21:00:00Z,1.735800,1.756700,1.731000,1.752200,936787
2023-10-23T22:00:00Z,1.752200,1.829900,1.749000,1.819700,5055956
2023-10-23T23:00:00Z,1.819600,1.834300,1.771100,1.796800,3241876
2023-10-24T00:00:00Z,1.795800,1.857100,1.777400,1.840400,2708346
2023-10-24T01:00:00Z,1.840500,1.853500,1.821300,1.830800,1787315
2023-10-24T02:00:00Z,1.830700,1.900000,1.820800,1.879900,3087839
2023-10-24T03:00:00Z,1.879700,1.882900,1.826400,1.828800,2007013
2023-10-24T04:00:00Z,1.828900,1.849700,1.822400,1.831300,1065156
2023-10-24T05:00:00Z,1.831200,1.861800,1.811800,1.820800,1880328
2023-10-24T06:00:00Z,1.820400,1.828400,1.788200,1.802800,1663025
2023-10-24T07:00:00Z,1.802600,1.804300,1.766500,1.788700,1529276
2023-10-24T08:00:00Z,1.789000,1.808100,1.786000,1.806200,910054
2023-10-24T09:00:00Z,1.805800,1.832200,1.796500,1.822300,1715628
2023-10-24T10:00:00Z,1.822100,1.829800,1.789300,1.796300,2036454
2023-10-24T11:00:00Z,1.795700,1.825000,1.787200,1.822400,1875834
2023-10-24T12:00:00Z,1.822700,1.851200,1.812200,1.835200,2709193
2023-10-24T13:00:00Z,1.835200,1.836200,1.793700,1.821400,2121963
2023-10-24T14:00:00Z,1.821300,1.824600,1.776000,1.807600,1753037
2023-10-24T15:00:00Z,1.807600,1.817200,1.680000,1.731000,8141454
2023-10-24T16:00:00Z,1.730600,1.764400,1.707000,1.752300,2587684
2023-10-24T17:00:00Z,1.752300,1.808600,1.749700,1.793300,3685807
2023-10-24T18:00:00Z,1.793800,1.823200,1.759400,1.820100,2188250
2023-10-24T19:00:00Z,1.819900,1.903800,1.813000,1.870200,5535656
2023-10-24T20:00:00Z,1.870100,1.883100,1.808200,1.810500,4169220
2023-10-24T21:00:00Z,1.810500,1.857900,1.801600,1.850600,2381804
2023-10-24T22:00:00Z,1.850400,1.877000,1.829200,1.875700,1944273
2023-10-24T23:00:00Z,1.875500,1.880700,1.839000,1.848500,1806273
2023-10-25T00:00:00Z,1.848400,1.869800,1.824100,1.865500,2022336
2023-10-25T01:00:00Z,1.865200,1.919200,1.862500,1.909600,3446383
2023-10-25T02:00:00Z,1.909500,1.914400,1.849900,1.852800,2636285
2023-10-25T03:00:00Z,1.853200,1.854000,1.829100,1.839100,1596798
2023-10-25T04:00:00Z,1.839100,1.868600,1.830700,1.864900,1167359
2023-10-25T05:00:00Z,1.865300,1.866700,1.827700,1.828200,1524659
2023-10-25T06:00:00Z,1.828100,1.858100,1.826900,1.846400,1303393
2023-10-25T07:00:00Z,1.846300,1.848800,1.792500,1.817300,2323168
2023-10-25T08:00:00Z,1.817300,1.842100,1.801900,1.835900,1403524
2023-10-25T09:00:00Z,1.836100,1.862100,1.831000,1.846000,1332501
2023-10-25T10:00:00Z,1.845900,1.877700,1.838400,1.870600,1872369
2023-10-25T11:00:00Z,1.870500,1.886100,1.861400,1.866700,1585730
2023-10-25T12:00:00Z,1.866900,1.912400,1.864300,1.903900,3223482
2023-10-25T13:00:00Z,1.903900,1.924800,1.872400,1.905000,4852769
2023-10-25T14:00:00Z,1.904800,1.930500,1.891300,1.918700,2530330
2023-10-25T15:00:00Z,1.918600,1.935600,1.897200,1.923000,3391772
2023-10-25T16:00:00Z,1.923000,1.932600,1.828100,1.830200,6483621
2023-10-25T17:00:00Z,1.830100,1.863700,1.815800,1.848800,3166611
2023-10-25T18:00:00Z,1.848600,1.863200,1.846100,1.856600,1290509
2023-10-25T19:00:00Z,1.856700,1.858100,1.837600,1.851600,1021627
2023-10-25T20:00:00Z,1.851500,1.865300,1.847600,1.852300,1019045
2023-10-25T21:00:00Z,1.852100,1.881800,1.848000,1.871700,1354616
2023-10-25T22:00:00Z,1.871700,1.889300,1.865900,1.883800,977319
2023-10-25T23:00:00Z,1.883700,1.885200,1.856200,1.876400,1223506
2023-10-26T00:00:00Z,1.876500,1.902200,1.867800,1.890900,1533585
2023-10-26T01:00:00Z,1.890900,1.899800,1.861300,1.876400,1318187
2023-10-26T02:00:00Z,1.876600,1.879200,1.853800,1.865600,1131181
2023-10-26T03:00:00Z,1.865900,1.913100,1.863400,1.909200,1735006
2023-10-26T04:00:00Z,1.908900,1.913000,1.894000,1.898100,839125
2023-10-26T05:00:00Z,1.897900,1.905200,1.873500,1.875000,1051563
2023-10-26T06:00:00Z,1.875000,1.904600,1.858500,1.903600,1305980
2023-10-26T07:00:00Z,1.903600,1.965100,1.896000,1.962400,4211445
2023-10-26T08:00:00Z,1.962500,1.988800,1.942900,1.969800,4129721
2023-10-26T09:00:00Z,1.969900,1.979000,1.927700,1.937200,2173929
2023-10-26T10:00:00Z,1.936500,1.938400,1.890400,1.904300,2186827
2023-10-26T11:00:00Z,1.904300,1.912300,1.853900,1.876400,2666313
2023-10-26T12:00:00Z,1.876300,1.904000,1.869600,1.899600,1561947
2023-10-26T13:00:00Z,1.899700,1.901700,1.860000,1.860800,1726002
2023-10-26T14:00:00Z,1.860900,1.879300,1.770000,1.843400,4781424
2023-10-26T15:00:00Z,1.843300,1.848800,1.809000,1.828500,1963499
2023-10-26T16:00:00Z,1.828500,1.830100,1.790500,1.790600,2299393
2023-10-26T17:00:00Z,1.790600,1.820700,1.789400,1.818100,1376792
2023-10-26T18:00:00Z,1.818200,1.819900,1.803600,1.808100,711057
2023-10-26T19:00:00Z,1.807700,1.826700,1.804600,1.820000,863457
2023-10-26T20:00:00Z,1.820000,1.852400,1.819100,1.850100,837413
2023-10-26T21:00:00Z,1.850300,1.857400,1.840200,1.851300,524577
2023-10-26T22:00:00Z,1.851300,1.868700,1.851100,1.866000,574549
2023-10-26T23:00:00Z,1.866200,1.867800,1.845400,1.855300,751322
2023-10-27T00:00:00Z,1.855300,1.857900,1.835100,1.843100,838203
2023-10-27T01:00:00Z,1.843000,1.847800,1.805500,1.806700,900700
2023-10-27T02:00:00Z,1.806700,1.827100,1.796800,1.810200,1405680
2023-10-27T03:00:00Z,1.810200,1.818800,1.801300,1.805600,663139
2023-10-27T04:00:00Z,1.805800,1.824800,1.800500,1.823800,870399
2023-10-27T05:00:00Z,1.823800,1.825600,1.793100,1.812900,775331
2023-10-27T06:00:00Z,1.812700,1.831500,1.808800,1.829800,841760
2023-10-27T07:00:00Z,1.829900,1.831500,1.799100,1.800800,715040
2023-10-27T08:00:00Z,1.800800,1.824600,1.799400,1.820800,580132
2023-10-27T09:00:00Z,1.820900,1.831100,1.818500,1.828900,488787
2023-10-27T10:00:00Z,1.829000,1.829500,1.811400,1.811900,691551
2023-10-27T11:00:00Z,1.811900,1.813800,1.792400,1.806300,1146939
2023-10-27T12:00:00Z,1.806100,1.835500,1.792200,1.826100,1190274
2023-10-27T13:00:00Z,1.826100,1.839400,1.817600,1.829200,1463758
2023-10-27T14:00:00Z,1.829300,1.830700,1.795700,1.804000,2113829
2023-10-27T15:00:00Z,1.804600,1.821000,1.794300,1.814900,875783
2023-10-27T16:00:00Z,1.815000,1.816200,1.767400,1.782000,1425572
2023-10-27T17:00:00Z,1.782100,1.785200,1.742500,1.775800,2258693
2023-10-27T18:00:00Z,1.775800,1.780500,1.747300,1.774300,1371571
2023-10-27T19:00:00Z,1.774200,1.797900,1.773400,1.797600,646107
2023-10-27T20:00:00Z,1.797700,1.803500,1.792800,1.802800,685325
2023-10-27T21:00:00Z,1.802800,1.827400,1.802800,1.826500,870247
2023-10-27T22:00:00Z,1.826600,1.829200,1.808600,1.811200,880668
2023-10-27T23:00:00Z,1.810800,1.824400,1.803000,1.817900,415584
2023-10-28T00:00:00Z,1.818000,1.832400,1.814800,1.820000,383521
2023-10-28T01:00:00Z,1.820100,1.832000,1.817100,1.831500,308771
2023-10-28T02:00:00Z,1.831500,1.854200,1.823000,1.845300,560627
2023-10-28T03:00:00Z,1.845300,1.845400,1.828800,1.839800,478445
2023-10-28T04:00:00Z,1.839900,1.848800,1.831600,1.841300,387405
2023-10-28T05:00:00Z,1.841400,1.849000,1.828900,1.831600,561320
2023-10-28T06:00:00Z,1.831200,1.832400,1.823800,1.826700,428891
2023-10-28T07:00:00Z,1.826800,1.839300,1.823500,1.834700,281993
2023-10-28T08:00:00Z,1.834800,1.871500,1.825900,1.835100,2546479
2023-10-28T09:00:00Z,1.835300,1.845600,1.830800,1.835800,564354
2023-10-28T10:00:00Z,1.835700,1.838500,1.824800,1.828400,650887
2023-10-28T11:00:00Z,1.828500,1.849500,1.825600,1.828900,852599
2023-10-28T12:00:00Z,1.828800,1.831700,1.791900,1.803000,1555577
2023-10-28T13:00:00Z,1.803300,1.811200,1.796200,1.808900,523315
