timestamp,open,high,low,close,volume
2023-10-19T00:00:00Z,14.800,14.849,14.770,14.832,138759.23
2023-10-19T01:00:00Z,14.833,14.841,14.596,14.691,500190.99
2023-10-19T02:00:00Z,14.692,14.707,14.630,14.704,226135.99
2023-10-19T03:00:00Z,14.703,14.736,14.677,14.686,96729.41
2023-10-19T04:00:00Z,14.686,14.719,14.650,14.714,102063.66
2023-10-19T05:00:00Z,14.713,14.744,14.705,14.716,76613.52
2023-10-19T06:00:00Z,14.715,14.732,14.702,14.717,55012.64
2023-10-19T07:00:00Z,14.716,14.730,14.673,14.721,68813.27
2023-10-19T08:00:00Z,14.719,14.734,14.664,14.674,62860.99
2023-10-19T09:00:00Z,14.673,14.718,14.646,14.704,86955.57
2023-10-19T10:00:00Z,14.703,14.764,14.685,14.719,135684.05
2023-10-19T11:00:00Z,14.718,14.724,14.683,14.701,82305.55
2023-10-19T12:00:00Z,14.701,14.748,14.673,14.714,196178.08
2023-10-19T13:00:00Z,14.712,14.770,14.694,14.736,112909.22
2023-10-19T14:00:00Z,14.735,14.777,14.691,14.768,131824.65
2023-10-19T15:00:00Z,14.767,14.813,14.700,14.750,145092.82
2023-10-19T16:00:00Z,14.750,14.872,14.730,14.753,312660.21
2023-10-19T17:00:00Z,14.754,14.768,14.687,14.736,132527.98
2023-10-19T18:00:00Z,14.737,14.768,14.725,14.732,87437.21
2023-10-19T19:00:00Z,14.730,14.797,14.721,14.791,91194.18
2023-10-19T20:00:00Z,14.791,14.838,14.766,14.792,146623.28
2023-10-19T21:00:00Z,14.792,14.795,14.717,14.718,138307.66
2023-10-19T22:00:00Z,14.720,14.790,14.719,14.756,107577.26
2023-10-19T23:00:00Z,14.757,14.805,14.744,14.799,122700.67
2023-10-20T00:00:00Z,14.798,14.819,14.740,14.765,139015.37
2023-10-20T01:00:00Z,14.766,14.825,14.731,14.824,99283.46
2023-10-20T02:00:00Z,14.823,14.981,14.813,14.925,259707.97
2023-10-20T03:00:00Z,14.926,15.231,14.921,15.086,625273.36
2023-10-20T04:00:00Z,15.089,15.147,15.066,15.128,195974.71
2023-10-20T05:00:00Z,15.128,15.167,15.084,15.146,194815.42
2023-10-20T06:00:00Z,15.147,15.159,15.086,15.138,145333.67
2023-10-20T07:00:00Z,15.138,15.206,15.115,15.123,133055.84
2023-10-20T08:00:00Z,15.122,15.362,15.118,15.314,487107.47
2023-10-20T09:00:00Z,15.315,15.473,15.292,15.439,483189.72
2023-10-20T10:00:00Z,15.443,15.520,15.363,15.384,583537.39
2023-10-20T11:00:00Z,15.384,15.408,15.312,15.322,222799.31
2023-10-20T12:00:00Z,15.323,15.379,15.205,15.257,395257.33
2023-10-20T13:00:00Z,15.257,15.321,15.215,15.316,205343
2023-10-20T14:00:00Z,15.313,15.343,15.231,15.293,163422.64
2023-10-20T15:00:00Z,15.293,15.327,15.249,15.290,119273.31
2023-10-20T16:00:00Z,15.294,15.336,15.231,15.249,136600.88
2023-10-20T17:00:00Z,15.248,15.285,15.172,15.282,138237.01
2023-10-20T18:00:00Z,15.282,15.304,15.223,15.226,60192.82
2023-10-20T19:00:00Z,15.227,15.251,15.198,15.250,42068.77
2023-10-20T20:00:00Z,15.249,15.265,15.206,15.207,67719.69
2023-10-20T21:00:00Z,15.208,15.280,15.204,15.272,78599.38
2023-10-20T22:00:00Z,15.272,15.320,15.263,15.317,81398.10
2023-10-20T23:00:00Z,15.317,15.340,15.270,15.293,112425.10
2023-10-21T00:00:00Z,15.293,15.602,15.290,15.380,1064513.32
2023-10-21T01:00:00Z,15.380,15.380,15.287,15.309,287051.95
2023-10-21T02:00:00Z,15.308,15.309,15.255,15.276,126948.16
2023-10-21T03:00:00Z,15.277,15.348,15.231,15.326,159128.66
2023-10-21T04:00:00Z,15.326,15.350,15.290,15.290,73098.80
2023-10-21T05:00:00Z,15.290,15.321,15.280,15.316,54554.20
2023-10-21T06:00:00Z,15.316,15.443,15.313,15.423,202735.38
2023-10-21T07:00:00Z,15.423,15.465,15.371,15.459,157311.57
2023-10-21T08:00:00Z,15.460,15.478,15.410,15.419,146346.01
2023-10-21T09:00:00Z,15.420,15.476,15.407,15.455,121235.82
2023-10-21T10:00:00Z,15.456,15.501,15.407,15.442,151027.38
2023-10-21T11:00:00Z,15.443,15.550,15.436,15.533,234441.11
2023-10-21T12:00:00Z,15.532,15.558,15.469,15.477,131801.85
2023-10-21T13:00:00Z,15.477,15.608,15.431,15.593,254312.16
2023-10-21T14:00:00Z,15.594,15.664,15.538,15.648,356773.50
2023-10-21T15:00:00Z,15.649,15.761,15.538,15.714,312309.55
2023-10-21T16:00:00Z,15.714,15.748,15.630,15.641,261681.44
2023-10-21T17:00:00Z,15.641,15.800,15.626,15.758,251478.37
2023-10-21T18:00:00Z,15.758,15.833,15.661,15.729,279745.58
2023-10-21T19:00:00Z,15.728,15.748,15.628,15.670,134938.61
